Distance;Current_Velocity;Target_Velocity;Move;Value
10;-180;100;NO_ACTION;123,09273485234
14;120;-100;ROLL_LEFT;108,674670053881
14;120;-100;ROLL_RIGHT;-8,23307202564309
14;120;-100;NO_ACTION;-4,44721702606867
15;120;-100;ROLL_LEFT;99,2126095143951
15;120;-100;ROLL_RIGHT;-16,6251683965924
15;120;-100;NO_ACTION;-12,8133926163179
16;120;-100;ROLL_LEFT;91,5586460802872
16;120;-100;ROLL_RIGHT;-24,1127871613084
16;120;-100;NO_ACTION;-17,8231889420889
18;120;-100;ROLL_LEFT;72,8546509904118
18;120;-100;ROLL_RIGHT;-40,9009108718097
18;120;-100;NO_ACTION;-37,2977920963179
19;100;-100;ROLL_LEFT;80,6224658437249
19;100;-100;ROLL_RIGHT;-32,4649932608057
19;100;-100;NO_ACTION;-30,9444491132864
21;100;-100;ROLL_LEFT;54,1857772170991
21;100;-100;ROLL_RIGHT;-50,7791537559949
21;100;-100;NO_ACTION;-54,8192212367628
22;80;-100;ROLL_LEFT;63,4799083331899
22;80;-100;ROLL_RIGHT;-51,1515137056305
22;80;-100;NO_ACTION;-56,5474172109984
23;60;-100;ROLL_LEFT;60,9666966909665
23;60;-100;ROLL_RIGHT;-59,0228875753237
23;60;-100;NO_ACTION;-56,1568726509391
24;40;-100;ROLL_LEFT;51,6510045752649
24;40;-100;ROLL_RIGHT;-60,0755404239174
24;40;-100;NO_ACTION;-62,7055351301713
25;40;-100;ROLL_LEFT;31,5737277259666
25;40;-100;ROLL_RIGHT;-80,2137276390853
